Flags,X.d.Y_10...2,d..S.Y._10,d.Y_max,d.Slo_.5.2.,d.Slo_.max.10.,d.Cur.DL.,d.Cur.VDM.,d.VolSkew,d.Leading,d.Lagging,Coincident,Lagging,d.AC,d.CR,d.DA,d.DE,d.IC,d.RVol
2,1.0816,-0.28,0.65,0.380490109,-0.39,0.293636364,0.295846633,1.877935269,5.015282774,2.213370035,2.051353983,2.213370035,-0.02,0,-0.01,-0.08,0.21,5.106864263
2,2.325625,-8.88E-16,1.07,0.48040695,-0.455,-0.246818182,0.222598287,1.290457048,1.528827838,5.01441696,2.144033124,4.605418435,-0.02,0,-0.01,-0.08,0.21,8.193201591
2,5.040025,0.259,1.19,-0.543476238,-1.055,1.216818182,0.436946283,0.284446686,-0.570613796,7.082168349,3.562717764,5.237853777,-0.02,0,-0.01,-0.08,0.21,7.249190009
2,4.305625,0.376,0.915,-0.267270604,-1.16,0.847727273,0.715274426,0.128146936,-1.613862067,6.032452652,2.930982925,4.707929977,-0.02,0,-0.01,-0.08,0.21,7.735234767
2,3.258025,0.478,0.775,-0.000966202,-1.03,0.357575758,0.662479564,-0.036677158,-1.334984259,4.450486124,3.355678353,3.328597763,-0.02,0,-0.01,-0.08,0.21,7.007083286
2,5.3361,0.505,1.525,0.192092195,-0.785,0.007272727,0.336249513,0.732778118,-2.564947951,4.053305195,3.673882565,2.629069523,-0.02,0,-0.01,-0.08,0.21,5.506870585
2,1.0609,0.325,0.725,0.011030822,-0.305,0.384415584,0.306448034,0.722692616,-0.587555214,3.222276321,3.692727259,2.211145361,-0.02,0,-0.01,-0.08,0.21,3.066462067
2,0.3249,0.35,0.095,-0.017308291,-0.475,0.275,0.689153367,-1.948862717,-2.718288252,-2.812174219,0.202839826,-0.598804184,0.04,0.07,-0.07,-0.29,0.69,-3.006564428
2,0.01,0.238,-0.36,-0.389529,-0.46,0.84,0.6283768,0.048009294,-2.720093331,-3.413986172,-0.810541418,0,0.04,0.07,-0.07,-0.29,0.69,-3.01343263
2,0.0121,0.177,-0.535,-0.175926431,-0.425,0.415,0.740258856,1.627047753,-1.921725339,-5.687573609,0.201816416,-1.082155174,0.04,0.07,-0.07,-0.29,0.69,-4.363947813
2,0.697225,0.179,-0.885,0.437335539,-0.05,-0.265,0.691868431,0.353771442,0.085439891,-5.296744239,-0.199401861,-0.588814263,0.04,0.07,-0.07,-0.29,0.69,-4.444816099
2,0.245025,0.189,-0.53,0.129400545,-0.035,0.18,0.582520436,-1.38328001,-1.08696823,-3.031420724,0.199800266,0.297177039,0.04,0.07,-0.07,-0.29,0.69,-4.763203042
2,0.133225,0.067,-0.49,0.058080965,-0.125,0.345,0.619464772,-0.196493724,-0.429460257,-2.429667662,0.400000533,0.199401861,0.04,0.07,-0.07,-0.29,0.69,-4.711084754
2,0.001225,0.06,-0.33,-0.0389529,-0.295,0.51,0.68783768,0.015230639,-0.323588535,-2.012535564,1.201215645,0.198609797,0.04,0.07,-0.07,-0.29,0.69,-3.263335365
2,0.7225,0.295,-0.78,-0.127857143,0.07,-2.05,0.085714286,-1.44345252,6.381858692,-1.557423363,2.479056058,-2.951868269,-0.09,-0.29,0.22,0.23,-0.6,9.384452437
2,0.3844,0.257,-0.48,0.005,0.14,-0.56,-0.23,-0.764956337,9.921170377,0.966214589,1.482973297,-1.525194792,-0.09,-0.29,0.22,0.23,-0.6,8.586866946
2,0.0784,0.22,-0.155,-0.103333333,0.125,0.135,-0.235,-1.784107886,8.751549863,1.273949641,0.788958728,-1.432982555,-0.09,-0.29,0.22,0.23,-0.6,9.060050285
2,0.616225,0.335,-0.315,-0.270714286,0.47,0.095,-0.528571429,-2.066267007,11.85619063,3.63665879,0.197238723,0.102722146,-0.09,-0.29,0.22,0.23,-0.6,9.873302874
2,9.00E-04,0.245,0.515,0.135238095,0.545,0.325,-0.682142857,0.387984921,9.228455472,2.602051441,0.393314175,-0.92832023,-0.09,-0.29,0.22,0.23,-0.6,6.069344753
2,0.2601,0.1517,0.115,-0.006666667,0.625,-0.5225,-1.025,-2.025213935,6.841713396,5.490879578,-0.09789526,0.621763661,-0.09,-0.29,0.22,0.23,-0.6,7.775607005
2,0.009025,0.175,0.37,0.231666667,0.465,-0.2,-0.79,-1.475300174,4.61084913,5.101447042,0.09789526,0.828162083,-0.09,-0.29,0.22,0.23,-0.6,4.287266405
2,0.0784,0.3017,0.555,-0.047619048,0.275,0.365,-0.556428571,-2.952225324,4.351888006,4.184666057,1.071612788,-0.419727794,-0.09,-0.29,0.22,0.23,-0.6,0.91070775
2,0.35700625,0.7915,-0.43725,0.873697765,0.16025,0.797896825,-0.093133058,0.138536543,-12.71750477,3.552226143,-5.805201191,9.53101798,0.01,0.03,0,0.02,-10.96,11.00583881
2,0.9216,0.69,-0.90625,1.161035427,0.05375,1.453578644,0.220509799,-0.297912187,-14.88884837,-1.638624813,-8.681504833,6.212120318,0.01,0.03,0,0.02,-10.96,11.52620654
2,1.5376,1.008387097,-1.269,1.626592455,-0.029,2.144343434,0.464011338,-0.623217427,-15.85485977,-7.723269632,-10.6677014,1.283714676,0.01,0.03,0,0.02,-10.96,13.57386539
2,0.1764,0.515,-0.265,1.787843449,0.155,1.264776335,-0.190814707,-0.689043673,-11.59353683,-11.51070211,-12.54490002,-2.770740015,0.01,0.03,0,0.02,-10.96,3.338601671
2,0.030625,0.515,0.395,0.281684778,0.57,-0.159148629,-0.744311629,0.61087509,37.72048233,-17.80625347,2.498642778,-16.68988293,-0.04,0.19,-0.03,-0.42,6.62,-20.33683864
2,0.4489,0.42275,-0.045,-0.010550402,0.625,0.224343434,-0.515702948,0.572220396,37.66543497,-15.1196215,2.981735505,-16.15500607,-0.04,0.19,-0.03,-0.42,6.62,-17.71365574
2,0.0081,0.07,0.395,0.346447566,0.485,-0.971356421,-1.064384516,-0.178352733,-20.45296413,15.54424613,6.000668091,0.508906951,0.02,-0.27,-0.02,-0.18,-21.03,-4.16936102
2,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,0,-0.2,0,-0.03,0.22,-2.729530866
2,1.2996,-0.683,-0.235,-0.198961039,0.905,0.688636364,-0.510714286,-0.55164517,-3.604472933,-0.509528521,5.978300716,-0.610999864,0,-0.2,0,-0.03,0.22,-3.506978736
2,1.476225,-0.505,-0.465,-0.105584416,0.75,0.740454545,-0.364285714,-0.576002978,0.080928368,0.297695388,5.205636196,-0.823049914,0,-0.2,0,-0.03,0.22,-6.775675744
2,2.387025,-0.67,-0.77,-0.302857143,0.775,0.805,-0.289285714,-0.963465784,0.176880277,-0.001665986,4.647087438,-0.408998525,0,-0.2,0,-0.03,0.22,-6.226787427
2,2.0736,-0.79,-0.47,-0.11974026,0.97,0.055909091,-0.901428571,0.341802422,1.137443824,-1.628628333,4.940573821,-1.324522675,0,-0.2,0,-0.03,0.22,-5.485750922
2,1.9044,-0.843,-0.655,-0.095252525,0.725,0.141060606,-0.625,-0.286735999,2.073228414,-2.141265179,3.579329461,-1.12188836,0,-0.38,-0.01,-0.02,-4.15,-5.436872893
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,0,-0.38,-0.01,-0.02,-4.15,-4.282520665
2,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,0,-0.38,-0.01,-0.02,-4.15,-3.86373577
2,0.119025,-0.485,0.095,0.155584416,-0.25,-0.211168831,0.095714286,-0.601394104,0.717528436,-1.118568189,1.990636712,0.10095912,0,-0.38,-0.01,-0.02,-4.15,-0.808200764
2,1.334025,-0.5,0.945,0.499480519,-0.21,-0.256818182,-0.087142857,-1.012630862,2.824230299,-0.819164666,1.97614335,0.603623563,0,-0.38,-0.01,-0.02,-4.15,0.432821882
2,1.755625,-0.108,0.835,0.439363035,-0.49,-0.159545455,0.227672246,-0.257482433,1.913527391,5.662704,2.756682983,4.839654086,0,-0.38,-0.01,-0.02,-4.15,10.04123593
2,5.040025,0.259,1.19,-0.543476238,-1.055,1.216818182,0.436946283,0.284446686,-0.570613796,7.082168349,3.562717764,5.237853777,0,-0.38,-0.01,-0.02,-4.15,10.58694939
2,4.305625,0.376,0.915,-0.267270604,-1.16,0.847727273,0.715274426,0.128146936,-1.613862067,6.032452652,2.930982925,4.707929977,0,-0.38,-0.01,-0.02,-4.15,11.05201025
2,3.258025,0.478,0.775,-0.000966202,-1.03,0.357575758,0.662479564,-0.036677158,-1.334984259,4.450486124,3.355678353,3.328597763,0.01,-0.52,0.01,0.36,0.23,11.21485825
2,0.354025,0.375,0.415,-0.026099119,-0.18,0.50525974,0.281510315,1.264570314,-0.89289271,0.903065378,2.357874482,1.004024499,0.01,-0.52,0.01,0.36,0.23,3.783247224
2,0.3249,0.35,0.095,-0.017308291,-0.475,0.275,0.689153367,-1.948862717,-2.718288252,-2.812174219,0.202839826,-0.598804184,0.01,-0.52,0.01,0.36,0.23,-1.958812625
2,0.01,0.238,-0.36,-0.389529,-0.46,0.84,0.6283768,0.048009294,-2.720093331,-3.413986172,-0.810541418,0,0.01,-0.52,0.01,0.36,0.23,-2.828982056
2,0.697225,0.179,-0.885,0.437335539,-0.05,-0.265,0.691868431,0.353771442,0.085439891,-5.296744239,-0.199401861,-0.588814263,0.01,-0.52,0.01,0.36,0.23,-4.158908994
2,0.133225,0.067,-0.49,0.058080965,-0.125,0.345,0.619464772,-0.196493724,-0.429460257,-2.429667662,0.400000533,0.199401861,-0.04,1.26,-0.04,-0.57,-1.77,-3.759823368
2,0.001225,0.06,-0.33,-0.0389529,-0.295,0.51,0.68783768,0.015230639,-0.323588535,-2.012535564,1.201215645,0.198609797,-0.04,1.26,-0.04,-0.57,-1.77,-2.724559201
2,0.015625,-0.006,-0.065,0.01739782,-0.19,0.15,0.519918256,2.919023362,1.233157916,-0.605220381,2.204498092,0.398804118,-0.04,1.26,-0.04,-0.57,-1.77,-0.931980241
2,0.030625,0.02,-0.105,-0.040537174,-0.28,0.47,0.555570261,2.14660762,4.460549513,-0.003578561,0.804024432,0.596423239,-0.04,1.26,-0.04,-0.57,-1.77,1.906941998
2,0.3844,0.2,0.34,-0.053812768,-0.28,0.51,0.280949786,1.90196409,2.018001746,1.295483987,0.808085205,1.295483987,-0.04,1.26,-0.04,-0.57,-1.77,5.063362985
2,0.0961,0.15,0.14,0.114285714,-0.17,-0.075,0.241428571,-0.353164975,1.14885507,1.098056345,0.706716722,0.49925216,-0.04,1.26,-0.04,-0.57,-1.77,6.648078565
2,0.416025,0.242,0.455,0.212142857,-0.19,-0.255,0.215714286,0.272266248,-0.358693252,-1.592073429,1.112808651,-1.592073429,-0.04,1.26,-0.04,-0.57,-1.77,5.823956663
2,3.900625,0.433,1.8,0.130714286,-0.175,1.65,0.243571429,0.72676941,-3.523237286,-0.312289732,0.40241503,-1.394444906,-0.04,1.26,-0.04,-0.57,-1.77,10.51228438
2,5.4756,0.545,2.145,0.302142857,-0.195,0.06,0.120714286,0.392174808,-2.922945565,-1.112924332,0.200000067,-2.000066671,-0.04,1.26,-0.04,-0.57,-1.77,11.94950898
2,3.1684,0.395,1.895,0.143571429,0.115,0.11,-0.072142857,-1.162416667,-4.388108544,-1.902595118,0.199401861,-2.491409381,-0.04,1.26,-0.04,-0.57,-1.77,13.89720355
2,1.8225,0.406,1.445,0.147857143,0.095,-0.36,-0.140714286,2.973457295,-1.364772398,-3.004109236,0.795232819,-2.706932197,0.73,-1.31,0.38,4.57,0.27,16.38176449
2,1.030225,0.313,1.12,0.132857143,0.105,-0.405,-0.130714286,1.847677519,-1.680107144,-2.925466682,0.597016699,-2.726064821,0.73,-1.31,0.38,4.57,0.27,16.27050673
2,0.1521,0.54,0.455,-0.02,0.065,-1.075,-0.205,-0.184218813,-5.693433678,-4.12679491,1.588911283,-3.530371671,0.73,-1.31,0.38,4.57,0.27,15.25117479
2,0.497025,0.57,0.705,0.138809524,0,-0.5325,0.105714286,-1.786073565,-2.632675278,-6.164599904,2.777956411,-4.869115917,0.73,-1.31,0.38,4.57,0.27,12.07712588
2,0.0441,0.5,0.275,-0.119047619,0.065,-0.175,0.071428571,0.315745106,-0.920595067,-4.772537119,2.680061151,-4.273284959,0.73,-1.31,0.38,4.57,0.27,9.986208494
2,0.1444,0.455,0.285,-0.15547619,-0.095,-0.22,0.299285714,-0.295482541,1.370255131,-2.502664422,2.680061151,-4.094737851,0.73,-1.31,0.38,4.57,0.27,10.49767934
2,0.2209,0.36,0.48,-0.041666667,0.01,-0.365,0.18,0.624703981,4.683532424,-3.609360765,2.780715412,-4.60439385,0.73,-1.31,0.38,4.57,0.27,8.716866782
2,0.7225,0.295,-0.78,-0.127857143,0.07,-2.05,0.085714286,-1.44345252,6.381858692,-1.557423363,2.479056058,-2.951868269,0.73,-1.31,0.38,4.57,0.27,0.173457558
2,0.3844,0.257,-0.48,0.005,0.14,-0.56,-0.23,-0.764956337,9.921170377,0.966214589,1.482973297,-1.525194792,0.73,-1.31,0.38,4.57,0.27,-6.975521015
2,0.0784,0.22,-0.155,-0.103333333,0.125,0.135,-0.235,-1.784107886,8.751549863,1.273949641,0.788958728,-1.432982555,-0.76,0.15,-0.4,-4.92,-18.87,-12.047837
2,0.075625,0.315,-0.07,-0.138095238,0.205,-0.065,-0.352142857,-2.582479947,9.972630019,2.212980063,0.790517951,-0.513084758,-0.76,0.15,-0.4,-4.92,-18.87,-12.05769635
2,0.616225,0.335,-0.315,-0.270714286,0.47,0.095,-0.528571429,-2.066267007,11.85619063,3.63665879,0.197238723,0.102722146,-0.76,0.15,-0.4,-4.92,-18.87,-13.13978297
2,0.0016,0.26,0.26,-0.194761905,0.3,1.07,-0.377142857,0.387984921,9.595740135,4.360055317,0.589972213,1.124181487,-0.76,0.15,-0.4,-4.92,-18.87,-16.15399626
2,0.030625,0.515,0.395,0.281684778,0.57,-0.159148629,-0.744311629,0.61087509,37.72048233,-17.80625347,2.498642778,-16.68988293,-0.13,0.44,0.01,0.22,-2.36,-63.7606894
2,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,-0.04,0.11,0.02,0.37,-0.92,4.380352444
2,1.476225,-0.505,-0.465,-0.105584416,0.75,0.740454545,-0.364285714,-0.576002978,0.080928368,0.297695388,5.205636196,-0.823049914,-0.04,0.11,0.02,0.37,-0.92,1.996747378
2,2.387025,-0.67,-0.77,-0.302857143,0.775,0.805,-0.289285714,-0.963465784,0.176880277,-0.001665986,4.647087438,-0.408998525,-0.08,0.31,-0.03,-0.26,1.07,-1.045621453
2,1.452025,-0.769,-0.415,0.01,0.79,0.135,-0.73,-0.725702388,1.421682763,-1.844314572,4.34160297,-1.844314572,-0.08,0.31,-0.03,-0.26,1.07,-1.834221961
2,2.0736,-0.79,-0.47,-0.11974026,0.97,0.055909091,-0.901428571,0.341802422,1.137443824,-1.628628333,4.940573821,-1.324522675,-0.08,0.31,-0.03,-0.26,1.07,-0.451418643
2,1.9044,-0.843,-0.655,-0.095252525,0.725,0.141060606,-0.625,-0.286735999,2.073228414,-2.141265179,3.579329461,-1.12188836,-0.08,0.31,-0.03,-0.26,1.07,-0.963194249
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,-0.08,0.31,-0.03,-0.26,1.07,0.023871491
2,1.334025,-0.5,0.945,0.499480519,-0.21,-0.256818182,-0.087142857,-1.012630862,2.824230299,-0.819164666,1.97614335,0.603623563,-0.08,0.31,-0.03,-0.26,1.07,1.886824847
2,2.0736,-0.29,1.14,0.515844156,-0.3,-0.159545455,0.042857143,-1.062104759,2.366048666,-1.210912879,2.370023347,0,-0.08,0.31,-0.03,-0.26,1.07,4.513929785
2,1.755625,-0.108,0.835,0.439363035,-0.49,-0.159545455,0.227672246,-0.257482433,1.913527391,5.662704,2.756682983,4.839654086,-0.08,0.31,-0.03,-0.26,1.07,4.312812442
2,2.325625,-8.88E-16,1.07,0.48040695,-0.455,-0.246818182,0.222598287,1.290457048,1.528827838,5.01441696,2.144033124,4.605418435,-0.01,-0.1,0.05,0.83,-1.2,6.764479537
2,3.258025,0.478,0.775,-0.000966202,-1.03,0.357575758,0.662479564,-0.036677158,-1.334984259,4.450486124,3.355678353,3.328597763,-0.01,-0.1,0.05,0.83,-1.2,5.90524906
2,0.133225,0.067,-0.49,0.058080965,-0.125,0.345,0.619464772,-0.196493724,-0.429460257,-2.429667662,0.400000533,0.199401861,0.02,0.04,0,0.15,1.4,-2.54765193
2,0.001225,0.06,-0.33,-0.0389529,-0.295,0.51,0.68783768,0.015230639,-0.323588535,-2.012535564,1.201215645,0.198609797,0.02,0.04,0,0.15,1.4,-2.901101445
2,0.015625,-0.006,-0.065,0.01739782,-0.19,0.15,0.519918256,2.919023362,1.233157916,-0.605220381,2.204498092,0.398804118,0.02,0.04,0,0.15,1.4,-0.302469004
2,0.030625,0.02,-0.105,-0.040537174,-0.28,0.47,0.555570261,2.14660762,4.460549513,-0.003578561,0.804024432,0.596423239,0.02,0.04,0,0.15,1.4,-0.645259532
2,0.3844,0.2,0.34,-0.053812768,-0.28,0.51,0.280949786,1.90196409,2.018001746,1.295483987,0.808085205,1.295483987,0.02,0.04,0,0.15,1.4,2.568432606
2,0.416025,0.242,0.455,0.212142857,-0.19,-0.255,0.215714286,0.272266248,-0.358693252,-1.592073429,1.112808651,-1.592073429,0.02,0.04,0,0.15,1.4,4.015856705
2,0.2209,0.36,0.48,-0.041666667,0.01,-0.365,0.18,0.624703981,4.683532424,-3.609360765,2.780715412,-4.60439385,0,-0.03,-0.01,-0.31,0.43,2.008460639
2,0.7225,0.295,-0.78,-0.127857143,0.07,-2.05,0.085714286,-1.44345252,6.381858692,-1.557423363,2.479056058,-2.951868269,0.11,-0.21,-0.06,-0.9,1.92,-0.171681215
2,0.3844,0.257,-0.48,0.005,0.14,-0.56,-0.23,-0.764956337,9.921170377,0.966214589,1.482973297,-1.525194792,0.11,-0.21,-0.06,-0.9,1.92,-5.411008659
2,0.0784,0.22,-0.155,-0.103333333,0.125,0.135,-0.235,-1.784107886,8.751549863,1.273949641,0.788958728,-1.432982555,0.11,-0.21,-0.06,-0.9,1.92,-10.29261516
2,0.616225,0.335,-0.315,-0.270714286,0.47,0.095,-0.528571429,-2.066267007,11.85619063,3.63665879,0.197238723,0.102722146,0.11,-0.21,-0.06,-0.9,1.92,-12.69625193
2,0.2601,0.1517,0.115,-0.006666667,0.625,-0.5225,-1.025,-2.025213935,6.841713396,5.490879578,-0.09789526,0.621763661,0.11,-0.21,-0.06,-0.9,1.92,-15.93841734
2,0.009025,0.175,0.37,0.231666667,0.465,-0.2,-0.79,-1.475300174,4.61084913,5.101447042,0.09789526,0.828162083,0.11,-0.21,-0.06,-0.9,1.92,-14.35380864
2,0.1521,0.175,0.715,0.366666667,0.325,-0.565,-0.69,-2.169874606,6.999162792,4.303506194,0.293398743,0.208768343,0.11,-0.21,-0.06,-0.9,1.92,-13.56080654
2,0.0784,0.3017,0.555,-0.047619048,0.275,0.365,-0.556428571,-2.952225324,4.351888006,4.184666057,1.071612788,-0.419727794,0.11,-0.21,-0.06,-0.9,1.92,-11.27247222
2,0.1024,0.1,0.1,0.039285714,0.42,-0.3,-0.718571429,-2.733480735,3.768940158,2.330104607,0.780491767,-0.621763661,-0.15,0.43,-0.05,-0.59,1.12,-9.81486943
2,0.126025,-0.1283,-0.015,0.161666667,0.34,-0.52,-0.595,-2.026014284,1.35178689,0.895210906,1.461302185,-1.35207468,-0.15,0.43,-0.05,-0.59,1.12,-7.100132172
2,0.429025,-0.212,-0.56,0.043571429,0.095,-0.805,-0.222142857,-1.92507489,-1.699600592,-0.859573484,2.232018909,-2.384768276,-0.15,0.43,-0.05,-0.59,1.12,-5.00134448
2,0.81,-0.3433,-0.87,0.01047619,0.03,-0.975,-0.034285714,-1.099048003,-2.862394565,-0.755744733,1.559485796,-2.188727289,-0.15,0.43,-0.05,-0.59,1.12,-1.204322381
2,0.2601,-0.24,-0.615,0.022380952,-0.105,-0.01,0.183571429,-1.029525644,-3.577856261,-2.62196823,1.174181788,-3.135052988,-0.15,0.43,-0.05,-0.59,1.12,-1.287947945
2,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,0.03,-0.11,-0.02,-0.05,-2.59,9.195874951
2,1.2996,-0.683,-0.235,-0.198961039,0.905,0.688636364,-0.510714286,-0.55164517,-3.604472933,-0.509528521,5.978300716,-0.610999864,0.03,-0.11,-0.02,-0.05,-2.59,8.95395902
2,1.476225,-0.505,-0.465,-0.105584416,0.75,0.740454545,-0.364285714,-0.576002978,0.080928368,0.297695388,5.205636196,-0.823049914,0.03,-0.11,-0.02,-0.05,-2.59,9.138340389
2,1.9044,-0.843,-0.655,-0.095252525,0.725,0.141060606,-0.625,-0.286735999,2.073228414,-2.141265179,3.579329461,-1.12188836,0.03,-0.11,-0.02,-0.05,-2.59,11.04494535
2,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,0.03,-0.11,-0.02,-0.05,-2.59,11.802532
2,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,0.03,-0.11,-0.02,-0.05,-2.59,13.03495841
2,0.119025,-0.485,0.095,0.155584416,-0.25,-0.211168831,0.095714286,-0.601394104,0.717528436,-1.118568189,1.990636712,0.10095912,0.23,-0.16,0.12,0.42,-17.84,7.244088466
2,2.0736,-0.29,1.14,0.515844156,-0.3,-0.159545455,0.042857143,-1.062104759,2.366048666,-1.210912879,2.370023347,0,0.23,-0.16,0.12,0.42,-17.84,4.456794853
2,1.0816,-0.28,0.65,0.380490109,-0.39,0.293636364,0.295846633,1.877935269,5.015282774,2.213370035,2.051353983,2.213370035,0.23,-0.16,0.12,0.42,-17.84,0.81886006
2,1.755625,-0.108,0.835,0.439363035,-0.49,-0.159545455,0.227672246,-0.257482433,1.913527391,5.662704,2.756682983,4.839654086,0.23,-0.16,0.12,0.42,-17.84,0.024414815
2,2.325625,-8.88E-16,1.07,0.48040695,-0.455,-0.246818182,0.222598287,1.290457048,1.528827838,5.01441696,2.144033124,4.605418435,0.23,-0.16,0.12,0.42,-17.84,-0.99736736
2,1.0609,0.325,0.725,0.011030822,-0.305,0.384415584,0.306448034,0.722692616,-0.587555214,3.222276321,3.692727259,2.211145361,0.23,-0.16,0.12,0.42,-17.84,-3.879689149
3,0.133225,0.067,-0.49,0.058080965,-0.125,0.345,0.619464772,-0.196493724,-0.429460257,-2.429667662,0.400000533,0.199401861,-0.02,0.19,0.02,0.14,-3.12,-0.168646635
3,0.001225,0.06,-0.33,-0.0389529,-0.295,0.51,0.68783768,0.015230639,-0.323588535,-2.012535564,1.201215645,0.198609797,-0.02,0.19,0.02,0.14,-3.12,2.052197126
3,0.030625,0.02,-0.105,-0.040537174,-0.28,0.47,0.555570261,2.14660762,4.460549513,-0.003578561,0.804024432,0.596423239,-0.02,0.19,0.02,0.14,-3.12,5.634361278
3,0.3844,0.2,0.34,-0.053812768,-0.28,0.51,0.280949786,1.90196409,2.018001746,1.295483987,0.808085205,1.295483987,-0.02,0.19,0.02,0.14,-3.12,9.111936161
3,0.0961,0.15,0.14,0.114285714,-0.17,-0.075,0.241428571,-0.353164975,1.14885507,1.098056345,0.706716722,0.49925216,-0.02,0.19,0.02,0.14,-3.12,14.2783881
3,0.416025,0.242,0.455,0.212142857,-0.19,-0.255,0.215714286,0.272266248,-0.358693252,-1.592073429,1.112808651,-1.592073429,-0.02,0.19,0.02,0.14,-3.12,15.36334872
3,1.5376,0.265,0.905,0.195714286,-0.335,0.635,0.383571429,-0.243002868,-2.354643483,-0.402731255,1.01215439,-0.995033085,-0.02,0.19,0.02,0.14,-3.12,18.24515226
3,3.1684,0.395,1.895,0.143571429,0.115,0.11,-0.072142857,-1.162416667,-4.388108544,-1.902595118,0.199401861,-2.491409381,-0.02,0.19,0.02,0.14,-3.12,32.23536408
3,1.8225,0.406,1.445,0.147857143,0.095,-0.36,-0.140714286,2.973457295,-1.364772398,-3.004109236,0.795232819,-2.706932197,0,0.23,0.08,0.44,-8.69,36.75548581
3,1.030225,0.313,1.12,0.132857143,0.105,-0.405,-0.130714286,1.847677519,-1.680107144,-2.925466682,0.597016699,-2.726064821,0,0.23,0.08,0.44,-8.69,38.68947878
3,0.2916,0.531,0.655,0.089285714,0.115,-1.185,-0.243571429,-3.538582331,-2.939745994,-3.634677949,0.49431638,-3.235873831,0,0.23,0.08,0.44,-8.69,41.7506807
3,0.1521,0.54,0.455,-0.02,0.065,-1.075,-0.205,-0.184218813,-5.693433678,-4.12679491,1.588911283,-3.530371671,0,0.23,0.08,0.44,-8.69,42.89937205
3,0.497025,0.57,0.705,0.138809524,0,-0.5325,0.105714286,-1.786073565,-2.632675278,-6.164599904,2.777956411,-4.869115917,0,0.23,0.08,0.44,-8.69,39.73204821
3,0.0441,0.5,0.275,-0.119047619,0.065,-0.175,0.071428571,0.315745106,-0.920595067,-4.772537119,2.680061151,-4.273284959,0,0.23,0.08,0.44,-8.69,33.03742812
3,0.1444,0.455,0.285,-0.15547619,-0.095,-0.22,0.299285714,-0.295482541,1.370255131,-2.502664422,2.680061151,-4.094737851,0,0.23,0.08,0.44,-8.69,29.07692315
3,0.2209,0.36,0.48,-0.041666667,0.01,-0.365,0.18,0.624703981,4.683532424,-3.609360765,2.780715412,-4.60439385,0,0.23,0.08,0.44,-8.69,23.96405694
3,0.140625,0.22,-0.3,-0.213095238,0.075,0.15,-0.037142857,0.241208909,7.352628173,-0.247218915,1.782225391,-2.247285585,0,0.23,0.08,0.44,-8.69,12.77284795
3,0.342225,0.725714286,0.58625,-0.643297995,0.00125,-1.780533911,-0.61210196,0.206625457,-0.887378526,6.009382847,3.157584046,9.31937769,-0.11,3.32,0.09,1.1,0.92,12.02868182
3,1.050625,1.358190476,0.88625,-0.55374238,-0.13875,-2.244458874,-0.722027454,-0.434188182,-0.350212356,5.395423733,1.960847139,9.823843958,-0.11,3.32,0.09,1.1,0.92,19.20855917
3,0.03705625,0.592833333,0.1475,-0.210485467,0.34,-0.505429293,-0.503560091,0.435064471,-4.49903167,6.12930644,1.413835405,10.54524232,-0.11,3.32,0.09,1.1,0.92,21.66498643
3,1.600225,0.117666667,-1.05125,-0.235300822,0.21375,0.77508658,0.234043975,0.199608242,-5.47843364,5.164759463,0.328048408,11.2613494,-0.15,-4.37,-0.03,-2.14,0.21,23.46198886
3,0.172225,0.771612903,-0.29,0.544124923,0.125,0.330707071,-0.161417234,-0.620797547,-13.00180443,8.88607959,-3.761505395,13.45563913,-0.15,-4.37,-0.03,-2.14,0.21,21.38457788
3,0.35700625,0.7915,-0.43725,0.873697765,0.16025,0.797896825,-0.093133058,0.138536543,-12.71750477,3.552226143,-5.805201191,9.53101798,-0.15,-4.37,-0.03,-2.14,0.21,20.67037612
3,0.9216,0.69,-0.90625,1.161035427,0.05375,1.453578644,0.220509799,-0.297912187,-14.88884837,-1.638624813,-8.681504833,6.212120318,-0.15,-4.37,-0.03,-2.14,0.21,22.85917581
3,1.5376,1.008387097,-1.269,1.626592455,-0.029,2.144343434,0.464011338,-0.623217427,-15.85485977,-7.723269632,-10.6677014,1.283714676,-0.15,-4.37,-0.03,-2.14,0.21,22.76664037
