Flags,d.Liquidity,d.Y_10,d.Slo_(10-2),(d.Y_10) ^2,d.(S-Y)_10,(d.Y_10) ^3,d.Y_2,d.Y_5,d.Y_max,d.Slo_(5-2),d.Slo_(max-2),d.Slo_(max-10),d.Cur(DL),d.Lev(VDM),d.Slo(VDM),d.Cur(VDM),d.VolSkew,d.Leading,d.Coincident,d.Lagging,Leading,Coincident,Lagging,d.AC,d.CR,d.DA,d.DE,d.IC,d.LF,d.LTL,d.R,d.I,d.(R-I),d.(R-M),d.RVol,d.(R-I)Vol,d.(RVol-MVol)
-1,5.938697318,-0.09,-1.070678211,0.0081,0.07,-0.000729,-1.160678211,-0.814230645,0.395,0.346447566,1.555678211,0.485,-0.971356421,1.433884516,-1.655,-1.064384516,-0.178352733,-17.17673844,-0.70101153,5.541855346,-1.228168485,5.606849548,-1.120745302,0.06,-0.08,-0.02,-0.26,1.62,-9.6,-6.71,-40.78687264,8.80870141,-49.59557405,-47.05588419,-6.161255448,-5.163747976,-4.297831049
-1,6.513409962,0.305,-0.828751804,0.093025,-0.085,0.028372625,-0.523751804,-0.394619372,0.975,0.129132432,1.498751804,0.67,-1.092503608,2.201695497,-1.235,-1.229695497,-0.960741329,-15.30644627,-0.385112133,4.645748326,-1.227009259,6.015176066,-0.407332539,0.06,-0.08,-0.02,-0.26,1.62,-9.6,-6.71,-64.57140524,-11.27991525,-53.29148999,-49.40201765,-3.700203824,-1.660840958,-3.705911739
-1,5.6,0.005,-0.433636364,2.5E-05,-0.267,1.25E-07,-0.428636364,-0.502142857,0.68,-0.073506494,1.108636364,0.675,-0.917272727,1.756214286,-0.625,-1.080714286,-0.230285012,-12.07079257,-1.484072057,3.197075488,-1.136375865,5.106547801,0,0.06,-0.08,-0.02,-0.26,1.62,-9.6,-6.71,-56.68858727,-8.006007098,-48.68258018,-51.19051549,-0.145427762,1.392458468,-1.306481853
-1,4.454022989,-0.38,0.159545455,0.1444,-0.12,-0.054872,-0.220454545,-0.647857143,0.42,-0.427402597,0.640454545,0.8,-0.775909091,1.428285714,0.295,-1.014285714,0.314123075,-8.636024513,-2.25974734,2.214671566,-0.568721912,4.631478218,0.304105658,0.06,-0.08,-0.02,-0.26,1.62,-9.6,-6.71,-41.20946559,-1.377523409,-39.83194218,-40.68326292,-1.130220993,-0.632555392,-3.330363412
-1,3.760396225,-0.205,-0.150454545,0.042025,-0.015,-0.008615125,-0.355454545,-0.565714286,0.555,-0.21025974,0.910454545,0.76,-0.770909091,1.576571429,-0.29,-1.048571429,-0.910658295,-9.639118268,-1.555586782,4.245463041,-1.883294833,4.830796533,1.019376819,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-30.67150819,-19.97748199,-10.6940262,-16.07588635,0.695401453,1.025231099,-1.665960378
-1,4.290563052,-0.89,0.497272727,0.7921,0.32,-0.704969,-0.392727273,-0.925714286,-0.045,-0.532987013,0.347727273,0.845,-0.460454545,0.798571429,0.61,-0.873571429,-0.775085734,-5.675276597,-1.839098408,4.998350573,-1.879754597,4.265271995,2.247285585,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-44.06274033,-16.79747037,-27.26526996,-35.26885288,2.518836565,2.2554411,0.469072967
-1,2.968180544,-0.81,0.757272727,0.6561,-0.035,-0.531441,-0.052727273,-0.56,-0.24,-0.507272727,-0.187272727,0.57,0.044545455,0.097,0.9,-0.37,0.909151773,-5.695353079,-2.182155284,4.883152766,-1.666705249,4.242071588,2.341073837,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-56.95656461,-31.23208948,-25.72447513,-42.46550872,1.70728868,1.862759064,-0.224391351
-1,3.101817885,-0.805,0.815,0.648025,0.055,-0.521660125,0.01,-0.522857143,-0.2,-0.532857143,-0.21,0.605,0.08,0.125285714,0.945,-0.379285714,0.034753262,-4.269303641,-2.048155602,2.540013739,-2.134651821,4.214562145,1.219527309,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-31.64101021,-25.26603083,-6.374979384,-21.53560172,1.535861824,2.503142615,0.821816307
-1,2.243589744,-0.73,0.7,0.5329,-0.1,-0.389017,-0.03,-0.544285714,-0.065,-0.514285714,-0.035,0.665,-0.07,0.389928571,0.805,-0.516428571,0.396399626,-2.446115969,-2.630281678,1.831368981,-2.5389234,4.292504472,1.422788229,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-38.36510004,-23.59412177,-14.77097827,-27.09925104,1.545776572,3.056956072,0.947522509
-1,0.899941445,-0.535,0.276818182,0.286225,0.005,-0.153130375,-0.258181818,-0.524285714,0.18,-0.266103896,0.438181818,0.715,-0.181363636,0.859428571,0.02,-0.706428571,2.027127566,-1.336642596,-0.756020554,0.702005928,-2.17502664,5.244647537,1.210912879,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-51.11232241,-33.07662706,-18.03569535,-31.65685747,5.421809143,4.331368622,2.748610683
-1,-0.077300531,-1.17,0.66,1.3689,-0.17,-1.601613,-0.51,-0.984285714,-0.395,-0.474285714,0.115,0.775,-0.04,0.193928571,0.585,-0.626428571,0.479431637,-6.209371016,0.357762812,-1.125331569,-4.53335413,5.648811126,0,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-35.70952003,-29.56204548,-6.147474551,-19.52637233,6.252090513,5.265753098,3.123393106
-1,-0.741042249,-1.5585,0.8685,2.42892225,-0.1535,-3.785475327,-0.69,-1.295285714,-0.92,-0.605285714,-0.23,0.6385,-0.0065,-0.535571429,1.105,-0.427928571,0.739448848,-3.604472933,1.362962764,-0.509528521,-3.135648821,5.978300716,-0.610999864,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,-6.089368685,-15.95208793,9.862719249,-5.580345922,6.425533741,5.59216791,2.919063433
-1,1.463257218,-1.09,0.89,1.1881,-0.535,-1.295029,-0.2,-0.611428571,-0.275,-0.411428571,-0.075,0.815,0.505,0.104642857,0.46,-0.432142857,0.17935678,0.080928368,-0.401213352,0.297695388,-1.147240116,5.205636196,-0.823049914,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,12.66663166,-20.7821939,33.44882556,14.53736986,3.690973372,4.08865095,3.114460058
0,1.698103939,-1.72,1.11,2.9584,-0.54,-5.088448,-0.61,-1.155714286,-0.72,-0.545714286,-0.11,1,0.55,-0.238928571,0.67,-0.548571429,-0.489288486,0.176880277,-1.368088628,-0.001665986,-1.050128982,4.647087438,-0.408998525,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,33.35032262,-0.284454624,33.63477725,18.91743549,4.380352444,4.067156668,7.476970283
0,-2.48310959,-1.14,0.691818182,1.2996,-0.683,-1.481544,-0.448181818,-0.647142857,-0.235,-0.198961039,0.213181818,0.905,0.688636364,0.218714286,-0.21,-0.510714286,-0.55164517,1.421682763,-0.764944831,-1.844314572,0.285306898,4.34160297,-1.844314572,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,45.03060269,-5.367737998,50.39834069,39.1632682,2.60282372,2.736583845,7.511386981
0,-2.566291683,-1.215,0.587727273,1.476225,-0.505,-1.793613375,-0.627272727,-0.732857143,-0.465,-0.105584416,0.162272727,0.75,0.740454545,-0.168214286,-0.315,-0.364285714,-0.576002978,1.137443824,0.309095603,-1.628628333,0.568721912,4.940573821,-1.324522675,-0.04,0.11,0.02,0.37,-0.92,-8.79,4.89,50.58066327,-11.57033712,62.1510004,45.7156814,1.996747378,3.827924953,9.720326027
0,-3.259652225,-1.545,0.91,2.387025,-0.67,-3.687953625,-0.635,-0.937857143,-0.77,-0.302857143,-0.135,0.775,0.805,-0.573714286,0.24,-0.289285714,-0.963465784,2.073228414,-1.251467073,-2.141265179,0.18993358,3.579329461,-1.12188836,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,61.09578569,10.24828372,50.84750198,40.03865727,-1.045621453,1.033166511,7.058204171
0,-3.788521346,-1.205,0.065,1.452025,-0.769,-1.749690125,-1.14,-1.13,-0.415,0.01,0.725,0.79,0.135,0.234,-0.795,-0.73,-0.725702388,2.541695548,-1.311470752,-3.671521257,0.661940951,2.953801244,-1.424235672,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,53.26253929,-3.408845895,56.67138519,42.29615708,-1.834221961,0.11137207,6.472134534
0,-5.363984674,-1.44,0.205454545,2.0736,-0.79,-2.985984,-1.234545455,-1.354285714,-0.47,-0.11974026,0.764545455,0.97,0.055909091,0.347428571,-0.615,-0.901428571,0.341802422,0.539932764,-2.343280364,-3.352204797,-1.126772485,1.898791224,-1.01113096,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,42.1377525,1.370759579,40.76699292,32.52703832,-0.451418643,0.919295292,7.63010135
0,-5.961538462,-1.38,0.220252525,1.9044,-0.843,-2.628072,-1.159747475,-1.255,-0.655,-0.095252525,0.504747475,0.725,0.141060606,-0.0795,-0.425555556,-0.625,-0.286735999,0.717528436,-2.223925433,-1.118568189,-1.417123385,1.990636712,0.10095912,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,28.81551367,12.62882388,16.18668979,13.29517126,-0.963194249,0.280696329,6.553162429
0,-6.678857541,-1.66,0.461666667,2.7556,-0.615,-4.574296,-1.198333333,-1.377857143,-1.15,-0.17952381,0.048333333,0.51,0.345,-0.900214286,0.068333333,-0.284285714,-0.927821307,2.824230299,-2.316361122,-0.819164666,0.285306898,1.97614335,0.603623563,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,19.72695956,-1.121006821,20.84796638,10.88984462,0.023871491,0.392884908,7.004722003
0,-6.390481638,-0.59,0.012857143,0.3481,-0.57,-0.205379,-0.577142857,-0.625714286,-0.44,-0.048571429,0.137142857,0.15,-0.097142857,-0.318428571,-0.027142857,-0.178571429,-1.797623069,2.366048666,-2.87462419,-1.210912879,0.191022026,2.370023347,0,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,20.93387273,22.73971282,-1.80584009,-4.589584807,-0.007013449,1.64177047,6.510810633
0,-7.667222368,1.155,-0.870909091,1.334025,-0.5,1.540798875,0.284090909,0.783571429,0.945,0.499480519,0.660909091,-0.21,-0.256818182,1.026142857,-1.275,-0.087142857,-1.012630862,3.521005752,-3.319657417,4.024986036,0.385356932,2.658643299,3.413986172,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,26.31515309,10.59434075,15.72081234,15.73716866,1.886824847,2.616514389,6.415252668
0,-6.16852613,1.44,-0.837272727,2.0736,-0.29,2.985984,0.602727273,1.118571429,1.14,0.515844156,0.537272727,-0.3,-0.159545455,1.073142857,-1.215,0.042857143,-1.062104759,1.913527391,-2.448953212,5.662704,0.766287275,2.756682983,4.839654086,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,20.80085975,16.78368603,4.017173726,12.96074904,4.513929785,4.541458659,6.967612808
0,-4.970527557,1.04,-0.498181818,1.0816,-0.28,1.124864,0.541818182,0.922308291,0.65,0.380490109,0.108181818,-0.39,0.293636364,0.318153367,-0.9,0.295846633,1.877935269,1.528827838,-2.503054314,5.01441696,0.478698856,2.144033124,4.605418435,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,13.99328908,5.469005437,8.524283641,6.823442076,2.339362459,3.107044051,2.979500078
0,-3.079757831,0.89,-0.638636364,0.7921,-0.005,0.704969,0.251363636,0.854529,0.48,0.603165363,0.228636364,-0.41,-0.427272727,0.0608768,-0.44,0.3816232,0.010604513,-0.570613796,-0.778885205,7.082168349,-0.285306898,3.562717764,5.237853777,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,13.50817401,4.783809793,8.724364218,5.543176955,2.454898276,3.514413413,2.078836853
0,-3.875513799,1.325,-0.767272727,1.755625,-0.108,2.326203125,0.557727273,0.997090308,0.835,0.439363035,0.277272727,-0.49,-0.159545455,0.577327754,-0.885,0.227672246,-0.257482433,-1.613862067,-2.009590896,6.032452652,-1.045140155,2.930982925,4.707929977,-0.08,0.31,-0.03,-0.26,1.07,9.12,6.12,-7.884403509,9.298797995,-17.1832015,-11.49022145,4.312812442,5.039366675,1.841475087
0,-3.448275862,1.525,-0.770909091,2.325625,-8.88178E-16,3.546578125,0.754090909,1.234497859,1.07,0.48040695,0.315909091,-0.455,-0.246818182,0.848901713,-0.84,0.222598287,1.290457048,-1.334984259,-0.223651108,4.450486124,-1.145050679,3.355678353,3.328597763,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,-20.2923825,-0.527235563,-19.76514694,-17.80609404,6.764479537,6.869630418,3.398404626
0,-2.703927934,2.245,-0.229090909,5.040025,0.259,11.31485613,2.015909091,1.472432853,1.19,-0.543476238,-0.825909091,-1.055,1.216818182,0.817553717,-0.62,0.436946283,0.284446686,-2.564947951,0.720081321,4.053305195,-1.903007,3.673882565,2.629069523,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,-9.630606023,5.654234226,-15.28484025,-3.402347311,6.40139548,6.979096992,2.638168372
0,2.298850575,2.075,-0.288636364,4.305625,0.376,8.934171875,1.786363636,1.519093032,0.915,-0.267270604,-0.871363636,-1.16,0.847727273,0.235725574,-0.265,0.715274426,0.128146936,-0.587555214,1.793936035,3.222276321,-1.714327699,3.692727259,2.211145361,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,10.50784814,19.95677033,-9.448922185,5.719201228,5.255595014,6.17098123,1.353540033
0,3.099027409,1.805,-0.458434343,3.258025,0.478,5.880735125,1.346565657,1.345599455,0.775,-0.000966202,-0.571565657,-1.03,0.357575758,0.132020436,-0.244444444,0.662479564,-0.036677158,-0.89289271,0.367237771,0.903065378,-2.310016095,2.357874482,1.004024499,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,18.03939897,17.75352423,0.285874741,15.30628496,5.90524906,6.733556152,1.920164428
-1,3.517938001,2.31,-0.753030303,5.3361,0.505,12.326391,1.556969697,1.749061892,1.525,0.192092195,-0.031969697,-0.785,0.007272727,1.218750487,-0.728333333,0.336249513,0.732778118,-3.960768964,0.062663254,-0.003621763,-3.675462066,2.038806604,0.6000018,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,25.24415021,41.72311013,-16.47895992,11.61408601,3.929938628,5.945987279,0.822733081
-1,2.607487734,1.03,-0.009220779,1.0609,0.325,1.092727,1.020779221,1.031810043,0.725,0.011030822,-0.295779221,-0.305,0.384415584,0.406551966,-0.097857143,0.306448034,0.722692616,-2.997205191,-1.963518722,0,-2.806183166,0.406504625,0,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,51.01150495,6.885988898,44.12551605,58.85782491,3.033623084,2.898344884,1.198890159
-1,6.274191964,0.595,0.152987013,0.354025,0.375,0.210644875,0.747987013,0.721887894,0.415,-0.026099119,-0.332987013,-0.18,0.50525974,0.124489685,-0.019285714,0.281510315,1.264570314,-2.718288252,-1.848514157,-2.812174219,-2.236359609,0.202839826,-0.598804184,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,53.82891855,37.6892102,16.13970835,44.9612248,-0.066616875,0.94919773,1.244776819
-1,4.816639299,0.25,0.527727273,0.0625,0.34,0.015625,0.777727273,0.634108603,0.085,-0.14361867,-0.692727273,-0.165,0.585454545,-0.402286882,0.635,0.472286882,-1.223147415,-2.720093331,-3.469184717,-3.413986172,-2.3347364,-0.810541418,0,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,37.59035646,25.78594539,11.80441107,34.17703757,-1.686223447,0.111575558,1.075977768
-1,4.436674437,-0.435,0.826818182,0.189225,0.085,-0.082312875,0.391818182,0.245955625,-0.64,-0.145862557,-1.031818182,-0.205,0.418636364,-1.3687645,1.44,0.7497645,0.013139821,-2.79045277,-3.768837373,-5.431955916,-2.024165495,-1.01215439,-0.59230183,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,52.86802097,4.541328636,48.32669233,54.58831947,-4.166250753,-2.550651718,-0.729002659
-1,5.761494253,0.57,0.285,0.3249,0.35,0.185193,0.855,0.837691709,0.095,-0.017308291,-0.76,-0.475,0.275,-0.558153367,0.77,0.689153367,-1.948862717,-1.921725339,-1.942216708,-5.687573609,-1.443026483,0.201816416,-1.082155174,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,50.1173197,1.183818526,48.93350118,61.28376809,-3.427527441,-2.315209703,0.106505476
-1,1.544623958,0.1,0.6,0.01,0.238,0.001,0.7,0.310471,-0.36,-0.389529,-1.06,-0.46,0.84,-0.9748768,0.82,0.6283768,0.048009294,-1.346990505,-3.662767798,-6.124996116,-1.632297403,-0.100050033,-0.887142339,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,20.14215062,-8.727944423,28.87009505,32.21823659,-2.607152959,-2.601451882,-0.395074744
-1,3.447467167,-0.67,0.74,0.4489,0.188,-0.300763,0.07,-0.174233165,-0.84,-0.244233165,-0.91,-0.17,0.245,-1.397613468,1.405,0.566613468,0.52866353,0.085439891,-3.130384786,-5.296744239,-0.959700264,-0.199401861,-0.588814263,-0.01,-0.1,0.05,0.83,-1.2,-21.56,3.25,21.81583084,-14.31253917,36.12837,30.1938056,-5.611225461,-6.868480289,-3.383301885
-1,3.853046595,-0.11,0.57,0.0121,0.177,-0.001331,0.46,0.284073569,-0.535,-0.175926431,-0.995,-0.425,0.415,-1.243758856,1.15,0.740258856,1.627047753,-1.08696823,-3.155878087,-3.031420724,-2.232018909,0.199800266,0.297177039,0.02,0.04,0,0.15,1.4,22.83,-2.06,19.53704808,-19.06229194,38.59934002,31.29137416,-6.672492461,-6.772402995,-4.67639738
-1,4.568810399,-1.92,0.58,3.6864,-0.04,-7.077888,-1.34,-0.743861425,-1.655,0.596138575,-0.315,0.265,-0.82,-2.36991086,1.715,0.67591086,-0.801929529,-0.429460257,-3.273882031,-2.429667662,-2.332467257,0.400000533,0.199401861,0.02,0.04,0,0.15,1.4,22.83,-2.06,23.86203729,-27.07466428,50.93670157,25.24599263,-4.115690205,-4.783369328,-3.418895301
-1,2.727545924,-0.835,0.365,0.697225,0.179,-0.582182875,-0.47,-0.032664461,-0.885,0.437335539,-0.415,-0.05,-0.265,-1.537868431,1.045,0.691868431,0.353771442,-0.323588535,-2.491511614,-2.012535564,-2.037916234,1.201215645,0.198609797,0.02,0.04,0,0.15,1.4,22.83,-2.06,19.06699491,-32.69175168,51.75874659,28.09125435,-3.026644142,-4.082970105,-2.062838555
-1,0.495785441,-0.495,0.555,0.245025,0.189,-0.121287375,0.06,0.189400545,-0.53,0.129400545,-0.59,-0.035,0.18,-1.081020436,0.965,0.582520436,-1.38328001,1.233157916,-0.15337639,-0.605220381,-1.076858179,2.204498092,0.398804118,0.02,0.04,0,0.15,1.4,22.83,-2.06,2.614862419,-45.37711001,47.99197243,15.66581062,-2.846842596,-3.686214225,-1.82436636
0,0.191570881,-0.365,0.56,0.133225,0.067,-0.048627125,0.195,0.253080965,-0.49,0.058080965,-0.685,-0.125,0.345,-1.091464772,0.9,0.619464772,-0.196493724,4.460549513,-1.234782172,-0.003578561,0.785087448,0.804024432,0.596423239,0.02,0.04,0,0.15,1.4,22.83,-2.06,17.18518745,-53.87239444,71.05758189,32.7709225,-2.54765193,-4.051293515,-2.133424607
0,0.384615385,-0.035,0.53,0.001225,0.06,-4.2875E-05,0.495,0.4560471,-0.33,-0.0389529,-0.825,-0.295,0.51,-0.97283768,0.845,0.68783768,0.015230639,2.018001746,0.401580581,1.295483987,-0.78818142,0.808085205,1.295483987,0.02,0.04,0,0.15,1.4,22.83,-2.06,-16.86576507,-40.69205761,23.82629254,-2.82111502,-2.901101445,-3.476883824,-3.610463078
0,0,0.125,0.395,0.015625,-0.006,0.001953125,0.52,0.53739782,-0.065,0.01739782,-0.585,-0.19,0.15,-0.551918256,0.83,0.519918256,2.919023362,1.14885507,0.503876896,1.098056345,-1.087504539,0.706716722,0.49925216,0.02,0.04,0,0.15,1.4,22.83,-2.06,-33.0067049,-67.02884757,34.02214267,-6.263015296,-0.302469004,-1.141076072,-2.964884988
0,1.149425287,0.175,0.385,0.030625,0.02,0.005359375,0.56,0.519462826,-0.105,-0.040537174,-0.665,-0.28,0.47,-0.632070261,0.58,0.555570261,2.14660762,-0.358693252,1.923350069,-1.592073429,-2.693429652,1.112808651,-1.592073429,0.02,0.04,0,0.15,1.4,22.83,-2.06,-41.38396306,-76.28646709,34.90250403,-19.42592907,-0.645259532,-2.046114598,-4.991949555
0,0.106837607,0.62,0.055,0.3844,0.2,0.238328,0.675,0.621187232,0.34,-0.053812768,-0.335,-0.28,0.51,0.093550214,-0.12,0.280949786,1.90196409,-2.354643483,2.02430878,-0.402731255,-4.378808978,1.01215439,-0.995033085,0.02,0.04,0,0.15,1.4,22.83,-2.06,-63.60132333,-57.04675438,-6.554568948,-42.76035864,2.568432606,0.000628852,-3.546416564
0,-2.298850575,0.31,-0.025,0.0961,0.15,0.029791,0.285,0.399285714,0.14,0.114285714,-0.145,-0.17,-0.075,-0.063928571,0.195,0.241428571,-0.353164975,-3.523237286,0.200598614,-0.312289732,-4.966263769,0.40241503,-1.394444906,0.02,0.04,0,0.15,1.4,22.83,-2.06,-61.17490682,-55.7541483,-5.42075852,-51.51444759,3.593732545,1.061274635,-4.033192551
0,-1.452991453,0.645,-0.18,0.416025,0.242,0.268336125,0.465,0.677142857,0.455,0.212142857,-0.01,-0.19,-0.255,0.278285714,0.085,0.215714286,0.272266248,-2.922945565,0.3000501,-1.112924332,-4.555242969,0.200000067,-2.000066671,0.02,0.04,0,0.15,1.4,22.83,-2.06,-13.39100148,-25.57824528,12.18724381,-15.50343266,4.015856705,2.900917805,-1.70841144
-1,-1.812555261,1.24,-0.135,1.5376,0.265,1.906624,1.105,1.300714286,0.905,0.195714286,-0.2,-0.335,0.635,0.567928571,-0.57,0.383571429,-0.243002868,-4.388108544,0.398803721,-1.902595118,-5.347808808,0.199401861,-2.491409381,0.02,0.04,0,0.15,1.4,22.83,-2.06,11.27669618,-40.32704301,51.60373919,15.87187767,5.630865489,6.046233898,0.314699501
-1,-5.55112E-15,1.975,-0.045,3.900625,0.433,7.703734375,1.93,2.060714286,1.8,0.130714286,-0.13,-0.175,1.65,1.580428571,-1.565,0.243571429,0.72676941,-1.364772398,0.595432553,-3.004109236,-3.596791308,0.795232819,-2.706932197,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,18.24418112,-30.55373243,48.79791355,19.99611096,7.193177119,6.327726933,3.026118755
-1,0.961538462,2.34,-0.395,5.4756,0.545,12.812904,1.945,2.247142857,2.145,0.302142857,0.2,-0.195,0.06,2.043785714,-0.655,0.120714286,0.392174808,-1.680107144,0.197016165,-2.925466682,-4.012574401,0.597016699,-2.726064821,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,3.31566183,-27.17358547,30.4892473,15.22003731,5.82138133,6.05265458,2.963616838
-1,2.692307692,1.78,-0.09,3.1684,0.395,5.639752,1.69,1.833571429,1.895,0.143571429,0.205,0.115,0.11,1.943142857,-0.405,-0.072142857,-1.162416667,-2.679466176,-0.408347269,-3.732546442,-4.717382409,0.792868376,-3.533936645,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,-12.09100445,-30.50484988,18.41384542,5.473975988,5.909684924,6.251709536,1.503873703
-1,5.258693808,1.35,-0.205,1.8225,0.406,2.460375,1.145,1.292857143,1.445,0.147857143,0.3,0.095,-0.36,1.573714286,-0.145,-0.140714286,2.973457295,-2.939745994,-1.710181712,-3.634677949,-4.016604173,0.49431638,-3.235873831,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,1.019993967,-5.62728622,6.647280187,7.54190138,7.059412116,7.400530351,2.383757489
-1,6.704980843,1.015,-0.165,1.030225,0.313,1.045678375,0.85,0.982857143,1.12,0.132857143,0.27,0.105,-0.405,1.259714286,-0.03,-0.130714286,1.847677519,-5.693433678,0.784886851,-4.12679491,-4.908346231,1.588911283,-3.530371671,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,-17.52052707,-6.769771326,-10.75075574,-4.115870437,7.575480147,8.456223896,2.907549838
-1,7.655607751,1.23,-0.375,1.5129,0.37,1.860867,0.855,1.047857143,1.145,0.192857143,0.29,-0.085,-0.66,1.214714286,-0.005,-0.060714286,-0.058759705,-2.632675278,1.969871205,-6.164599904,-3.420856698,2.777956411,-4.869115917,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,15.66588549,-0.359042707,16.0249282,15.46866328,9.374449825,9.888061167,4.786474087
-1,8.092666086,0.54,-0.25,0.2916,0.531,0.157464,0.29,0.379285714,0.655,0.089285714,0.365,0.115,-1.185,0.874571429,0.57,-0.243571429,-3.538582331,-0.920595067,1.973344428,-4.772537119,-2.008099606,2.680061151,-4.273284959,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,34.16971575,11.99106323,22.17865252,34.90590954,8.668424451,7.718431581,3.36000428
-1,8.387670819,0.39,-0.155,0.1521,0.54,0.059319,0.235,0.215,0.455,-0.02,0.22,0.065,-1.075,0.66,0.7,-0.205,-0.184218813,1.370255131,1.5672525,-2.502664422,-1.323174521,2.680061151,-4.094737851,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,52.23354276,37.12758394,15.10595882,53.37344044,9.741533397,9.12950637,5.70640122
-1,9.870653096,0.705,-0.16,0.497025,0.57,0.350402625,0.545,0.683809524,0.705,0.138809524,0.16,0,-0.5325,0.602285714,0.2125,0.105714286,-1.786073565,4.683532424,1.768561022,-3.609360765,0.304723446,2.780715412,-4.60439385,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,56.70553606,31.18485714,25.52067892,49.64107255,7.196266798,8.863035814,5.814107781
-1,12.97216184,0.21,0.22,0.0441,0.5,0.009261,0.43,0.310952381,0.275,-0.119047619,-0.155,0.065,-0.175,0.200571429,0.55,0.071428571,0.315745106,6.381858692,2.076641028,-1.557423363,1.415594923,2.479056058,-2.951868269,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,55.87113751,53.29450989,2.57662762,56.28462982,4.867559733,6.862871851,5.734466976
-1,13.8583198,0.38,0.35,0.1444,0.455,0.054872,0.73,0.57452381,0.285,-0.15547619,-0.445,-0.095,-0.22,0.003714286,1.015,0.299285714,-0.295482541,7.352628173,1.582225324,-0.247218915,2.797385204,1.782225391,-2.247285585,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,6.250216966,26.92471506,-20.67449809,26.44813601,3.13380767,4.488963075,3.466137973
0,13.78315253,0.47,0.195,0.2209,0.36,0.103823,0.665,0.623333333,0.48,-0.041666667,-0.185,0.01,-0.365,0.312,0.745,0.18,0.624703981,9.921170377,1.283571436,0.966214589,4.573361569,1.482973297,-1.525194792,0,-0.03,-0.01,-0.31,0.43,-0.21,-0.34,-13.02195071,78.84588937,-91.86784008,-2.466592475,2.008460639,2.732917432,2.117896689
0,10.46904933,-0.85,0.225,0.7225,0.295,-0.614125,-0.625,-0.752857143,-0.78,-0.127857143,-0.155,0.07,-2.05,-0.856714286,2.43,0.085714286,-1.44345252,8.751549863,-0.006274092,1.273949641,5.154758555,0.788958728,-1.432982555,0.11,-0.21,-0.06,-0.9,1.92,0.12,-14.04,-10.25948391,72.66621041,-82.92569432,-1.735282283,-0.171681215,0.683646079,-0.120554739
0,8.561033031,-0.375,0.2,0.140625,0.22,-0.052734375,-0.175,-0.388095238,-0.3,-0.213095238,-0.125,0.075,0.15,-0.256857143,0.175,-0.037142857,0.241208909,9.972630019,0.193501252,2.212980063,5.960055619,0.790517951,-0.513084758,0.11,-0.21,-0.06,-0.9,1.92,0.12,-14.04,-18.45788886,90.88446047,-109.3423493,-24.18215004,-3.079242585,-3.266009738,-1.902991628
